IR1_190627_x,IR1_190627_y,IR2_190627_x,IR2_190627_y
700.0633,0.01688836,700.0633,0.0210065
700.5454999999999,0.01693934,700.5454999999999,0.02118226
701.0276,0.01717299,701.0276,0.02145851
701.5097,0.01754353,701.5097,0.02178211
701.9919,0.01799534,701.9919,0.02207011
702.474,0.01846593,702.474,0.02223168
702.9561,0.01888748,702.9561,0.02219412
703.4383,0.01919525,703.4383,0.02192577
703.9204,0.01933757,703.9204,0.02144744
704.4025,0.01929046,704.4025,0.0208282
704.8847,0.01906768,704.8847,0.02016691
705.3668,0.01872438,705.3668,0.0195662
705.8489,0.01834809,705.8489,0.01910847
706.3311,0.01803993,706.3311,0.01883973
706.8132000000001,0.01788646,706.8132000000001,0.01876278
707.2953,0.0179338,707.2953,0.01884212
707.7775,0.01817061,707.7775,0.01901762
708.2596,0.01853145,708.2596,0.01922358
708.7418,0.01891932,708.7418,0.01940877
709.2239,0.01924086,709.2239,0.01955061
709.7061,0.01943971,709.7061,0.0196616
710.1882000000001,0.0195182,710.1882000000001,0.01978334
710.6703,0.01953726,710.6703,0.01997429
711.1525,0.01959196,711.1525,0.02028438
711.6346,0.01977467,711.6346,0.02073234
712.1168,0.02013651,712.1168,0.02128977
712.5989,0.02066458,712.5989,0.02188078
713.081,0.0212856,713.081,0.02239894
713.5632000000001,0.02189099,713.5632000000001,0.02273787
714.0453,0.02237595,714.0453,0.02282621
714.5275,0.02267223,714.5275,0.02265254
715.0096,0.0227658,715.0096,0.02227047
715.4917,0.02269059,715.4917,0.02177956
715.9739,0.02250473,715.9739,0.0212897
716.456,0.02226195,716.456,0.02088178
716.9381,0.02199202,716.9381,0.02058383
717.4203,0.0216977,717.4203,0.020369
717.9023999999999,0.02136849,717.9023999999999,0.02017673
718.3845,0.02100052,718.3845,0.01994754
718.8667,0.02061332,718.8667,0.01965654
719.3488,0.02025192,719.3488,0.01933192
719.8309,0.01997394,719.8309,0.01904906
720.3131,0.0198252,720.3131,0.01890167
720.7952,0.01981972,720.7952,0.01896293
721.2773,0.01993044,721.2773,0.01925506
721.7595,0.02009916,721.7595,0.01973777
722.2415999999999,0.02025814,722.2415999999999,0.02032032
722.7238,0.02035629,722.7238,0.02088911
723.2059,0.02037584,723.2059,0.02133954
723.688,0.02033626,723.688,0.02160029
724.1702,0.02028161,724.1702,0.02164434
724.6523,0.02026185,724.6523,0.02148528
725.1345,0.02031126,725.1345,0.02116643
725.6165999999999,0.02043616,725.6165999999999,0.02074704
726.0988,0.02061162,726.0988,0.02029049
726.5809,0.02078955,726.5809,0.01985593
727.063,0.02091366,727.063,0.01949141
727.5452,0.02093542,727.5452,0.01922877
728.0273,0.02082643,728.0273,0.01907977
728.5094,0.02058532,728.5094,0.01903504
728.9915999999999,0.02023751,728.9915999999999,0.01906713
729.4737,0.01982891,729.4737,0.01913887
729.9558,0.01941448,729.9558,0.01921506
730.438,0.01904476,730.438,0.01927307
730.9201,0.01875198,730.9201,0.01930819
731.4022,0.01854401,731.4022,0.01933092
731.8844,0.0184063,731.8844,0.01935798
732.3665,0.01831366,732.3665,0.01940173
732.8486,0.01824521,732.8486,0.01946445
733.3308,0.01819794,733.3308,0.01953934
733.8129,0.01818926,733.8129,0.01961858
734.295,0.01824821,734.295,0.01970133
734.7772,0.01839724,734.7772,0.01979731
735.2593000000001,0.01863462,735.2593000000001,0.01992162
735.7415,0.01892645,735.7415,0.02008247
736.2236,0.01921648,736.2236,0.02026987
736.7057,0.0194464,736.7057,0.02045099
737.1879,0.01958256,737.1879,0.02057733
737.67,0.01963258,737.67,0.02060099
738.1522,0.01964558,738.1522,0.02049507
738.6343000000001,0.01969176,738.6343000000001,0.02026737
739.1165,0.01982873,739.1165,0.01996204
739.5986,0.02007088,739.5986,0.01964694
740.0807,0.0203757,740.0807,0.01939196
740.5629,0.02065547,740.5629,0.01924782
741.045,0.02081009,741.045,0.01923092
741.5271,0.02076849,741.5271,0.01932309
742.0093000000001,0.02051685,742.0093000000001,0.01947932
742.4914,0.02010371,742.4914,0.01964357
742.9734999999999,0.01961823,742.9734999999999,0.01976444
743.4557,0.01915317,743.4557,0.01980703
743.9378,0.01877281,743.9378,0.01975789
744.4199,0.01849954,744.4199,0.01962738
744.9021,0.01832493,744.9021,0.01944827
745.3842,0.01823387,745.3842,0.01927196
745.8663,0.01822952,745.8663,0.01916062
746.3484999999999,0.01834004,746.3484999999999,0.01917443
746.8306,0.01860639,746.8306,0.01935752
747.3126999999999,0.01905584,747.3126999999999,0.0197272
747.7949,0.01967793,747.7949,0.02027185
748.277,0.02041668,748.277,0.02095889
748.7592,0.0211865,748.7592,0.02174929
749.2413,0.02190423,749.2413,0.02261324
749.7234,0.02252598,749.7234,0.02353868
750.2056,0.0230701,750.2056,0.02452864
750.6876999999999,0.02362271,750.6876999999999,0.02559203
751.1699,0.02432878,751.1699,0.02673762
751.652,0.02538384,751.652,0.02798444
752.1342,0.02703556,752.1342,0.02939224
752.6163,0.02959522,752.6163,0.03110307
753.0984,0.03343941,753.0984,0.03337052
753.5806,0.03898065,753.5806,0.03654793
754.0626999999999,0.04658671,754.0626999999999,0.04101603
754.5448,0.05644811,754.5448,0.04705464
755.027,0.06841329,755.027,0.054688
755.5091,0.08183345,755.5091,0.06354819
755.9912,0.09547945,755.9912,0.07281208
756.4734,0.1076199,756.4734,0.08126768
756.9555,0.1163326,756.9555,0.08754689
757.4376,0.1200282,757.4376,0.09049777
757.9198,0.1179935,757.9198,0.08956654
758.4019,0.1106704,758.4019,0.08500451
758.8841,0.09950086,758.8841,0.07778957
759.3662,0.08644633,759.3662,0.06931479
759.8483,0.07345019,759.8483,0.06101415
760.3305,0.06205797,760.3305,0.05407741
760.8126,0.05325453,760.8126,0.04931397
761.2947,0.04747808,761.2947,0.04714984
761.7769,0.04473798,761.7769,0.04770331
762.259,0.04477026,762.259,0.05088122
762.7411,0.04717632,762.7411,0.05644422
763.2233,0.05150359,763.2233,0.06400938
763.7054000000001,0.05725654,763.7054000000001,0.07299392
764.1876,0.06385902,764.1876,0.08254431
764.6697,0.07061324,764.6697,0.09152103
765.1519,0.07671034,765.1519,0.09861017
765.634,0.0813195,765.634,0.1025772
766.1161,0.08374032,766.1161,0.1025937
766.5983,0.08356179,766.5983,0.09849364
767.0804000000001,0.08075903,767.0804000000001,0.09083271
767.5626,0.07568687,767.5626,0.0807249
768.0447,0.06897762,768.0447,0.06953666
768.5268,0.0613845,768.5268,0.05856647
769.009,0.05362697,769.009,0.04880612
769.4911,0.04627896,769.4911,0.0408282
769.9732,0.03972021,769.9732,0.03479566
770.4554000000001,0.034144,770.4554000000001,0.03055811
770.9375,0.02959977,770.9375,0.02778662
771.4195999999999,0.02604272,771.4195999999999,0.02610032
771.9018,0.02337438,771.9018,0.02515708
772.3839,0.02146659,772.3839,0.02469878
772.866,0.02017382,772.866,0.02456037
773.3482,0.01934485,773.3482,0.0246587
773.8303,0.01883568,773.8303,0.02497391
774.3124,0.01852375,774.3124,0.02553172
774.7945999999999,0.01831947,774.7945999999999,0.02638531
775.2767,0.01816905,775.2767,0.02759599
775.7589,0.01804887,775.7589,0.02921121
776.241,0.01795586,776.241,0.0312464
776.7231,0.01789816,776.7231,0.03367601
777.2053,0.01788946,777.2053,0.03643963
777.6874,0.01794878,777.6874,0.03945848
778.1695999999999,0.0181002,778.1695999999999,0.0426509
778.6517,0.01837018,778.6517,0.04593582
779.1339,0.01877928,779.1339,0.04921862
779.616,0.0193314,779.616,0.05236734
780.0981,0.02000416,780.0981,0.05519597
780.5803,0.02074805,780.5803,0.05747192
781.0624,0.02149562,781.0624,0.05895375
781.5445,0.02217798,781.5445,0.05945146
782.0267,0.02274317,782.0267,0.05888718
782.5088,0.02316771,782.5088,0.05733318
782.9909,0.02346019,782.9909,0.05501319
783.4731,0.02365644,783.4731,0.05226811
783.9552,0.02381122,783.9552,0.04949202
784.4373000000001,0.02399075,784.4373000000001,0.04705729
784.9195,0.02426599,784.9195,0.04524727
785.4016,0.02470797,785.4016,0.04421515
785.8837,0.02538068,785.8837,0.04397769
786.3659,0.02633324,786.3659,0.04443738
786.848,0.02759048,786.848,0.04542274
787.3301,0.02914909,787.3301,0.04673007
787.8123000000001,0.03098385,787.8123000000001,0.04816049
788.2944,0.03306567,788.2944,0.04954825
788.7766,0.03538849,788.7766,0.05078046
789.2587,0.03799404,789.2587,0.05180871
789.7408,0.0409806,789.7408,0.05264999
790.223,0.04449038,790.223,0.05337857
790.7051,0.04867541,790.7051,0.05411235
791.1873000000001,0.05365276,791.1873000000001,0.05499375
791.6694,0.05946385,791.6694,0.05617078
792.1516,0.06605235,792.1516,0.05777964
792.6337,0.07326397,792.6337,0.05992879
793.1158,0.08086259,793.1158,0.06268403
793.598,0.08854819,793.598,0.06605358
794.0801,0.0959644,794.0801,0.06996942
794.5622,0.1027004,794.5622,0.0742708
795.0444,0.108302,795.0444,0.07869702
795.5265000000001,0.1123126,795.5265000000001,0.08290212
796.0086,0.11435,796.0086,0.08649865
796.4908,0.1141966,796.4908,0.08912394
796.9729,0.1118701,796.9729,0.09051104
797.455,0.1076382,797.455,0.09053936
797.9372,0.1019742,797.9372,0.08925219
798.4193,0.09546933,798.4193,0.08683901
798.9014,0.08873125,798.9014,0.08359317
799.3836,0.0822891,799.3836,0.0798559
799.8656999999999,0.07652686,799.8656999999999,0.07596076
800.3478,0.07165419,800.3478,0.07219008
800.83,0.06771952,800.83,0.06875122
801.3121,0.06465595,801.3121,0.06577491
801.7943,0.06233958,801.7943,0.06332732
802.2764,0.06063814,802.2764,0.06142472
802.7585,0.05943771,802.7585,0.06004185
803.2406999999999,0.05864209,803.2406999999999,0.05911161
803.7228,0.05815829,803.7228,0.05852708
804.205,0.05787881,804.205,0.05814814
804.6871,0.05767269,804.6871,0.05782097
805.1693,0.05739303,805.1693,0.05740631
805.6514,0.0568951,805.6514,0.05680567
806.1335,0.05606152,806.1335,0.05598036
806.6156999999999,0.05482335,806.6156999999999,0.05495528
807.0978,0.05317311,807.0978,0.0538086
807.58,0.05116342,807.58,0.05264984
808.0621,0.04889188,808.0621,0.05159348
808.5442,0.04647861,808.5442,0.05073551
809.0264,0.04404211,809.0264,0.05013833
809.5085,0.04168295,809.5085,0.04982561
809.9906,0.03947663,809.9906,0.0497828
810.4728,0.03747288,810.4728,0.04995964
810.9549,0.03569962,810.9549,0.05027402
811.437,0.03416722,811.437,0.05061748
811.9192,0.03287249,811.9192,0.05086673
812.4013,0.03180385,812.4013,0.05090048
812.8834000000001,0.0309461,812.8834000000001,0.0506187
813.3656,0.0302849,813.3656,0.04995979
813.8477,0.02980771,813.8477,0.04891079
814.3298,0.02950205,814.3298,0.04750935
814.812,0.02935111,814.812,0.04583602
815.2941,0.02933016,815.2941,0.04399902
815.7762,0.02940401,815.7762,0.04211624
816.2584000000001,0.02952879,816.2584000000001,0.04029938
816.7405,0.02965659,816.7405,0.03864554
817.2227,0.02973933,817.2227,0.03723405
817.7048,0.02973383,817.7048,0.03612722
818.187,0.02960526,818.187,0.03536667
818.6691,0.02932991,818.6691,0.03496629
819.1512,0.0288991,819.1512,0.03490294
819.6334000000001,0.02832157,819.6334000000001,0.03511204
820.1155,0.02762522,820.1155,0.03549301
820.5977,0.02685713,820.5977,0.03592393
821.0798,0.02608255,821.0798,0.03628277
821.5619,0.02538135,821.5619,0.0364694
822.0441,0.02484229,822.0441,0.03642551
822.5262,0.02455042,822.5262,0.03614821
823.0083,0.02456819,823.0083,0.03569156
823.4905,0.02491485,823.4905,0.03515149
823.9726000000001,0.02555439,823.9726000000001,0.03463519
824.4547,0.02640024,824.4547,0.03422669
824.9369,0.02733655,824.9369,0.03396585
825.419,0.02824409,825.419,0.03384716
825.9011,0.02902257,825.9011,0.03383416
826.3833,0.02960381,826.3833,0.03387808
826.8654,0.02995725,826.8654,0.03393421
827.3475,0.03009029,827.3475,0.03397219
827.8297,0.03004281,827.8297,0.03398068
828.3117999999999,0.02987649,828.3117999999999,0.03396843
828.7939,0.02965886,828.7939,0.0339613
829.2761,0.02944684,829.2761,0.03399609
829.7582,0.02927451,829.7582,0.0341122
830.2404,0.02915083,830.2404,0.03434297
830.7225,0.02906771,830.7225,0.03470801
831.2047,0.0290168,831.2047,0.03521221
831.6867999999999,0.02900685,831.6867999999999,0.03584933
832.1689,0.02907196,832.1689,0.03660993
832.6511,0.02926792,832.6511,0.03748881
833.1332,0.02965478,833.1332,0.03848933
833.6154,0.03027413,833.6154,0.03961973
834.0975,0.03112571,834.0975,0.04088379
834.5796,0.03216154,834.5796,0.04227066
835.0617999999999,0.03329174,835.0617999999999,0.04374705
835.5439,0.03440728,835.5439,0.04525698
836.026,0.03540481,836.026,0.04673103
836.5082,0.03620843,836.5082,0.04810119
836.9903,0.03677939,836.9903,0.04931698
837.4724,0.03711634,837.4724,0.05035787
837.9546,0.03724628,837.9546,0.05123668
838.4367,0.03721733,838.4367,0.0519943
838.9188,0.03709007,838.9188,0.05268579
839.401,0.03693488,839.401,0.05336459
839.8831,0.03682991,839.8831,0.05407276
840.3652,0.03685808,840.3652,0.0548394
840.8474,0.03710089,840.8474,0.05569124
841.3295000000001,0.03762952,841.3295000000001,0.05666683
841.8116,0.03849338,841.8116,0.05782949
842.2938,0.03971099,842.2938,0.05927106
842.7759,0.04126763,842.7759,0.06110232
843.2581,0.04312017,843.2581,0.06343468
843.7402,0.04520965,843.7402,0.06635887
844.2224,0.04747735,844.2224,0.06993105
844.7045000000001,0.04988091,844.7045000000001,0.07416876
845.1866,0.05240973,845.1866,0.07905958
845.6688,0.05509462,845.6688,0.08457615
846.1509,0.05801285,846.1509,0.09069048
846.6331,0.06128574,846.6331,0.09738032
847.1152,0.06506686,847.1152,0.1046221
847.5973,0.06952414,847.5973,0.1123737
848.0795000000001,0.07482064,848.0795000000001,0.1205566
848.5616,0.08109576,848.5616,0.1290495
849.0438,0.08845512,849.0438,0.1377043
849.5259,0.09696697,849.5259,0.1463834
850.008,0.1066611,850.008,0.155
850.4902,0.1175198,850.4902,0.163536
850.9723,0.129449,850.9723,0.1720101
851.4544,0.1422208,851.4544,0.1803947
851.9366,0.1553995,851.9366,0.188506
852.4186999999999,0.1682785,852.4186999999999,0.1959146
852.9008,0.1798781,852.9008,0.2019334
853.383,0.1890539,853.383,0.2057203
853.8651,0.1947287,853.8651,0.2064896
854.3472,0.1961873,854.3472,0.2037635
854.8294,0.1933148,854.8294,0.1975566
855.3115,0.1866644,855.3115,0.1884122
855.7936,0.1773285,855.7936,0.1772816
856.2758,0.1666851,856.2758,0.1653188
856.7578999999999,0.1561294,856.7578999999999,0.1536717
857.2401,0.1468639,857.2401,0.1433254
857.7222,0.1397763,857.7222,0.1350118
858.2043,0.1353944,858.2043,0.1291766
858.6865,0.1338989,858.6865,0.125986
859.1686,0.1351619,859.1686,0.1253513
859.6508,0.1387892,859.6508,0.1269559
860.1328999999999,0.1441496,860.1328999999999,0.1302733
860.6151,0.1503986,860.6151,0.1345868
861.0972,0.1565227,861.0972,0.1390315
861.5793,0.1614329,861.5793,0.1426815
862.0615,0.1641162,862.0615,0.1446823
862.5436,0.1638156,862.5436,0.1444027
863.0257,0.1601817,863.0257,0.1415524
863.5078999999999,0.1533408,863.5078999999999,0.1362261
863.99,0.1438554,863.99,0.1288591
864.4721,0.1325952,864.4721,0.1201139
864.9543,0.1205576,864.9543,0.1107351
865.4364,0.1086865,865.4364,0.1014093
865.9185,0.09772986,865.9185,0.09266613
866.4007,0.08816487,866.4007,0.08483533
866.8828,0.08019381,866.8828,0.0780617
867.3649,0.07379737,867.3649,0.07235949
867.8471,0.06881384,867.8471,0.06768087
868.3292,0.06501752,868.3292,0.06396999
868.8113,0.06217713,868.8113,0.06118986
869.2935,0.06008994,869.2935,0.05931873
869.7756000000001,0.05859522,869.7756000000001,0.05832792
870.2578,0.05757655,870.2578,0.05815685
870.7399,0.05696185,870.7399,0.05869989
871.222,0.05672191,871.222,0.05981074
871.7042,0.05686768,871.7042,0.06132222
872.1863,0.0574403,872.1863,0.06307285
872.6685,0.05849004,872.6685,0.06493194
873.1506000000001,0.06004816,873.1506000000001,0.06681614
873.6328,0.06209658,873.6328,0.06869113
874.1149,0.06454615,874.1149,0.0705594
874.597,0.06723154,874.597,0.07243805
875.0792,0.06992727,875.0792,0.07433339
875.5613,0.07237948,875.5613,0.07622038
876.0434,0.07435097,876.0434,0.07803255
876.5256000000001,0.07566423,876.5256000000001,0.07966563
877.0077,0.07623459,877.0077,0.08099345
877.4897999999999,0.07607934,877.4897999999999,0.08189162
877.972,0.0753013,877.972,0.08226095
878.4541,0.07405368,878.4541,0.08204537
878.9362,0.07249916,878.9362,0.08124055
879.4184,0.07077829,879.4184,0.07989342
879.9005,0.06899397,879.9005,0.07809518
880.3826,0.06721178,880.3826,0.07596732
880.8647999999999,0.06546996,880.8647999999999,0.07364349
881.3469,0.06379215,881.3469,0.07125008
881.829,0.06219602,881.829,0.06888994
882.3112,0.06069518,882.3112,0.06663509
882.7933,0.05929609,882.7933,0.06452892
883.2755,0.05799354,883.2755,0.06259481
883.7576,0.05676942,883.7576,0.06084629
884.2397,0.05559701,884.2397,0.05929385
884.7219,0.0544533,884.7219,0.05794571
885.204,0.05333249,885.204,0.05680676
885.6862,0.05225828,885.6862,0.05587604
886.1683,0.05128742,886.1683,0.0551494
886.6505,0.05050319,886.6505,0.05462442
887.1326,0.04999778,887.1326,0.05430695
887.6147,0.04985137,887.6147,0.05421294
888.0969,0.05011111,888.0969,0.054365
888.579,0.05078188,888.579,0.05478083
889.0611,0.05182873,889.0611,0.05545969
889.5433,0.05319333,889.5433,0.05637156
890.0254,0.054815,890.0254,0.05745509
890.5075000000001,0.05664708,890.5075000000001,0.05862434
890.9897,0.05866003,890.9897,0.05978404
891.4718,0.06083146,891.4718,0.06084782
891.9539,0.06312656,891.9539,0.06175416
892.4361,0.06548036,892.4361,0.06247611
892.9182,0.06778926,892.9182,0.0630217
893.4004,0.06991933,893.4004,0.06342643
893.8825000000001,0.07172762,893.8825000000001,0.06374215
894.3646,0.07309244,894.3646,0.06402674
894.8468,0.07394058,894.8468,0.06433891
895.3289,0.07426679,895.3289,0.06473587
895.811,0.07413963,895.811,0.06527379
896.2932,0.07368939,896.2932,0.06600355
896.7753,0.07308432,896.7753,0.06696522
897.2574,0.07249971,897.2574,0.06817989
897.7396,0.07208676,897.7396,0.0696449
898.2217000000001,0.07194952,898.2217000000001,0.0713327
898.7039,0.07213046,898.7039,0.07319639
899.186,0.07260681,899.186,0.07517738
899.6682,0.07329527,899.6682,0.07721443
900.1503,0.074067,900.1503,0.0792476
900.6324,0.07477069,900.6324,0.08121758
901.1146,0.07526197,901.1146,0.083061
901.5967000000001,0.07543164,901.5967000000001,0.08470613
902.0789,0.07522891,902.0789,0.08607569
902.561,0.07467018,902.561,0.08709926
903.0431,0.07383315,903.0431,0.0877327
903.5253,0.07283527,903.5253,0.08797754
904.0074,0.07180392,904.0074,0.08788991
904.4895,0.07084674,904.4895,0.0875689
904.9717000000001,0.07003412,904.9717000000001,0.08713
905.4538,0.06940011,905.4538,0.08666965
905.9358999999999,0.06895925,905.9358999999999,0.08623828
906.4181,0.06873076,906.4181,0.0858326
906.9002,0.0687577,906.9002,0.08541062
907.3823,0.06910798,907.3823,0.0849209
907.8645,0.06985628,907.8645,0.08433467
908.3466,0.07105008,908.3466,0.08366447
908.8287,0.07267367,908.8287,0.0829616
909.3108999999999,0.07462579,909.3108999999999,0.08229547
909.793,0.07672173,909.793,0.08172457
910.2751,0.07872113,910.2751,0.08127507
910.7573,0.08037809,910.7573,0.08093432
911.2394,0.08149663,911.2394,0.08066262
911.7216,0.08197557,911.7216,0.08041577
912.2037,0.08182697,912.2037,0.08016719
912.6858999999999,0.0811617,912.6858999999999,0.07991974
913.168,0.08015009,913.168,0.07970201
913.6501,0.07897516,913.6501,0.0795536
914.1323,0.07779369,914.1323,0.07950656
914.6144,0.07671595,914.6144,0.07957266
915.0966,0.07580359,915.0966,0.0797421
915.5787,0.07507973,915.5787,0.07999172
916.0608,0.07454219,916.0608,0.0802982
916.543,0.07417658,916.543,0.08064926
917.0251,0.07396343,917.0251,0.08104715
917.5072,0.07388362,917.5072,0.0815047
917.9894,0.07392175,917.9894,0.08203768
918.4715,0.07407215,918.4715,0.08265776
918.9536000000001,0.07434259,918.9536000000001,0.08337005
919.4358,0.07475664,919.4358,0.08417517
919.9179,0.07534871,919.9179,0.08507314
920.4,0.07615368,920.4,0.08606523
920.8822,0.07719301,920.8822,0.08715304
921.3643,0.0784639,921.3643,0.08833458
921.8464,0.07993492,921.8464,0.08960257
922.3286000000001,0.08155407,922.3286000000001,0.09094656
922.8107,0.08326476,922.8107,0.09236039
923.2928000000001,0.08502679,923.2928000000001,0.09385267
923.775,0.08683282,923.775,0.09545336
924.2571,0.08871272,924.2571,0.09721375
